time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.6236729275851132,0.7823389043446856,14.991563945589224,0.07494356788995837,0.10561665382571483,0.0,-0.9342408421075769,0.9558680560369952,4.5342336604873035,-0.0066763579557928944,-0.06793415269762004,0.0,431.83370919809204,428.29915919117553,430.2051128990496,430.3697046010317
2.3400000000000016,-0.6819768551447272,0.8412622582841172,15.267055681412169,0.07551517843745525,0.10486719566020675,0.0,-1.0091252570928122,1.0082675130737,4.648312665852182,-0.018743879241334603,-0.08915040239567587,0.0,463.7801567409001,462.10637068822825,463.9569029585306,463.00848932337914
2.4000000000000017,-0.7445500283086738,0.9032108642228213,15.547559137452668,0.07871424999486898,0.09970349542507861,0.0,-1.076142472118407,1.0569893479755605,4.70156498022372,-0.0427537467933653,-0.08548472502711145,0.0,445.0574693164799,445.3510308568066,446.49235885453453,444.52876158432895
2.4600000000000017,-0.8109335911834114,0.9680307286754388,15.830089837049405,0.0764708005979875,0.09518396544110264,0.0,-1.136243230169691,1.1034600239308283,4.7160974664108375,-0.05028279064135377,-0.07804882900761448,0.0,433.67372641607324,434.29215558684047,433.1234542151911,432.488438531748
2.520000000000002,-0.8812952939270596,1.0359244024287544,16.117846167101018,0.07393028577834038,0.10020132369877821,0.0,-1.2096061553216606,1.1592975906807061,4.8750213972192205,-0.04382701517138734,-0.0451101694029751,0.0,477.54452669619803,480.04768960274896,477.361795918191,477.8529892093278
2.580000000000002,-0.9558252486559459,1.1068729360412475,16.41194669973965,0.07140746703551315,0.09767165294401448,0.0,-1.2744854660407574,1.2053760564357354,4.9281120842469255,-0.04125142652506856,-0.05107208378753726,0.0,448.51278099372854,448.0269315120011,446.5166526431818,446.725741038598
2.640000000000002,-1.034073200296227,1.180440724883747,16.707640554182415,0.07443316507226427,0.10375725740820485,0.0,-1.334285693456749,1.2471535380620047,4.92820513359007,-0.06817202744756332,-0.01911461442506059,0.0,430.5532655777555,433.24801945008215,431.24467779832577,428.96258793399693
2.700000000000002,-1.1159579856225963,1.256524541399033,17.002946425466714,0.07363384944434337,0.10272876938918518,0.0,-1.3951478374097501,1.2889094884139383,4.915356192774452,-0.08928132638821963,-0.024270298654369242,0.0,427.39474576368076,426.9550213813835,427.6910718450015,425.8843460997473
2.760000000000002,-1.2017229057528034,1.3352611912160834,17.299843432875537,0.07095590172014443,0.10129934076007174,0.0,-1.4635348282374194,1.3353263936277444,4.980924915330707,-0.07251206731372574,-0.023312861827866786,0.0,452.48812524887546,452.56514962308745,450.9355174950744,452.2827003147971
2.820000000000002,-1.2913414482308168,1.4165688223084354,17.59844641581913,0.06829333206277433,0.10008108672622917,0.0,-1.5236693477384147,1.374668023099609,4.972549943741261,-0.05942894096538523,-0.01970645831943761,0.0,429.0944635405097,429.40052197300554,428.19242142426947,429.3004648560081
2.880000000000002,-1.384409478322494,1.5000987396194028,17.8950772043188,0.06912394113856468,0.10040331178571638,0.0,-1.5786803995198462,1.4097474453776473,4.915344534554045,-0.08362940195441416,-0.03439706816741579,0.0,413.6836868847692,412.3876954563107,413.1948323771941,411.05156411406193
2.940000000000002,-1.4813043007242062,1.5860778337399795,18.193440434926412,0.0641339446818101,0.09955960774257377,0.0,-1.6510230337255634,1.4556434369438196,5.029611434683395,-0.08701473496922396,-0.02343765594294505,0.0,466.1473985768938,467.00286853122816,467.73546194572157,467.4662022727366
3.000000000000002,-1.5820301228959566,1.6743944189943392,18.493601484425795,0.06459789160752738,0.10176345043704949,0.0,-1.7067063686147552,1.4882554745154324,4.975934233350906,-0.06206908260791753,-0.003789386502223078,0.0,413.9900222971391,415.7156056379337,412.9559177609222,415.14544936772717
3.0600000000000023,-1.6860307816296018,1.7646167519773805,18.789528362781958,0.0686988515846032,0.10248558598537638,0.0,-1.760106221758162,1.519451659962154,4.888600940663886,-0.03260257482664839,-0.015730871093614616,0.0,402.64308391078123,401.5611875678548,401.46912600353284,404.13223576642184
